latitude, longitude, datanum, time, pressure, altitude, temperature
44.231494, -76.613731, 149, 16:34:57, 297.75, 74.69, 49.81
44.231491, -76.613746, 150, 16:35:09, 297.75, 74.44, 49.13
44.231475, -76.613777, 151, 16:35:21, 297.75, 75.56, 48.44
44.231464, -76.613815, 152, 16:35:33, 313.00, 78.44, 48.31
44.231452, -76.613845, 153, 16:35:46, 317.00, 79.62, 48.63
44.231430, -76.613861, 154, 16:35:58, 316.00, 79.12, 49.13
44.231422, -76.613891, 155, 16:36:10, 313.75, 78.37, 49.31
44.231418, -76.613914, 156, 16:36:22, 302.25, 75.31, 49.31
44.231414, -76.613945, 157, 16:36:35, 316.25, 79.06, 49.06
44.231418, -76.613960, 158, 16:36:47, 299.00, 74.69, 49.06
44.231433, -76.613983, 159, 16:36:59, 300.50, 75.06, 48.31
44.231422, -76.613967, 160, 16:37:12, 311.75, 78.06, 48.06
44.231422, -76.613952, 161, 16:37:24, 308.25, 78.12, 47.94
