latitude, longitude, datanum, time, pressure, altitude, temperature
43.747081, -79.188148, 388, 15:39:41, 251.75, 63.25, 25.87
43.747077, -79.188171, 389, 15:40:02, 249.25, 62.00, 25.94
43.747055, -79.188140, 390, 15:40:22, 248.50, 62.25, 25.94
43.747074, -79.188156, 391, 15:40:43, 251.00, 62.88, 25.94
43.747085, -79.188156, 392, 15:41:03, 251.75, 62.81, 25.94
43.747081, -79.188163, 393, 15:41:24, 251.00, 62.75, 25.94
43.747089, -79.188163, 394, 15:41:44, 250.50, 62.38, 25.94
43.747081, -79.188148, 395, 15:42:05, 249.25, 62.69, 25.87
43.747081, -79.188148, 396, 15:42:26, 252.25, 62.94, 25.87
43.747081, -79.188171, 397, 15:42:46, 253.25, 63.38, 25.87
43.747093, -79.188186, 398, 15:43:07, 250.00, 62.69, 25.94
43.747085, -79.188186, 399, 15:43:27, 250.00, 62.75, 25.94
43.747081, -79.188179, 400, 15:43:48, 250.50, 62.75, 25.94
43.747089, -79.188179, 401, 15:44:08, 250.25, 62.63, 25.94
43.747089, -79.188171, 402, 15:44:29, 250.50, 62.63, 26.00
43.747089, -79.188171, 403, 15:44:49, 250.50, 62.69, 26.00
43.747085, -79.188179, 404, 15:45:10, 251.00, 62.69, 26.00
43.747089, -79.188194, 405, 15:45:31, 251.00, 62.88, 26.06
43.747093, -79.188194, 406, 15:45:51, 251.75, 62.88, 26.06
43.747089, -79.188209, 407, 15:46:12, 251.00, 62.88, 26.06
43.747093, -79.188201, 408, 15:46:32, 251.75, 62.81, 26.00
43.747089, -79.188194, 409, 15:46:53, 251.25, 62.50, 26.00
43.747097, -79.188201, 410, 15:47:13, 250.50, 62.63, 26.00
43.747097, -79.188209, 411, 15:47:34, 250.50, 62.56, 26.00
43.747089, -79.188179, 412, 15:47:54, 249.25, 62.38, 26.00
43.747039, -79.188232, 413, 15:48:15, 248.50, 61.69, 25.94
43.747020, -79.188240, 414, 15:48:35, 248.00, 61.94, 25.94
43.747085, -79.188278, 415, 15:48:56, 250.00, 62.00, 25.94
43.747032, -79.188232, 416, 15:49:17, 251.50, 62.13, 25.94
43.747062, -79.188209, 417, 15:49:37, 250.00, 62.38, 25.94
43.747070, -79.188186, 418, 15:49:58, 251.00, 62.63, 25.94
43.747081, -79.188133, 419, 15:50:18, 248.00, 62.00, 25.94
43.747077, -79.188087, 420, 15:50:39, 249.00, 62.00, 25.94
43.747093, -79.188102, 421, 15:50:59, 249.50, 62.06, 26.00
43.747100, -79.188095, 422, 15:51:20, 248.50, 62.38, 25.94
43.747119, -79.188064, 423, 15:51:40, 249.75, 62.63, 25.94
43.747112, -79.188087, 424, 15:52:01, 249.50, 62.38, 26.00
43.747097, -79.188125, 425, 15:52:22, 250.50, 62.63, 26.00
43.747104, -79.188133, 426, 15:52:42, 250.00, 62.31, 26.00
43.747089, -79.188179, 427, 15:53:03, 253.25, 63.25, 26.00
43.747055, -79.188224, 428, 15:53:23, 252.75, 62.94, 26.00
43.747085, -79.188186, 429, 15:53:44, 251.25, 62.56, 26.00
43.747085, -79.188186, 430, 15:54:04, 248.50, 62.25, 26.00
43.747081, -79.188186, 431, 15:54:25, 249.00, 62.19, 26.00
43.747077, -79.188179, 432, 15:54:45, 249.50, 62.31, 26.00
43.747074, -79.188179, 433, 15:55:06, 249.75, 62.38, 26.00
43.747070, -79.188163, 434, 15:55:26, 250.00, 62.50, 25.94
43.747051, -79.188156, 435, 15:55:47, 249.00, 62.50, 25.94
43.747047, -79.188148, 436, 15:56:08, 250.25, 62.63, 25.94
43.747047, -79.188148, 437, 15:56:28, 248.50, 62.50, 25.94
43.747047, -79.188156, 438, 15:56:49, 250.00, 62.50, 25.94
43.747051, -79.188148, 439, 15:57:09, 249.25, 62.63, 25.87
43.747047, -79.188163, 440, 15:57:30, 249.50, 62.44, 25.87
43.747047, -79.188156, 441, 15:57:50, 250.00, 62.56, 25.81
43.747051, -79.188156, 442, 15:58:11, 251.00, 62.69, 25.81
43.747055, -79.188163, 443, 15:58:31, 251.00, 62.81, 25.75
43.747051, -79.188156, 444, 15:58:52, 252.25, 63.13, 25.69
43.747051, -79.188156, 445, 15:59:13, 253.00, 63.19, 25.69
43.747055, -79.188163, 446, 15:59:33, 253.50, 63.50, 25.62
43.747047, -79.188179, 447, 15:59:54, 255.50, 63.63, 25.56
43.747047, -79.188179, 448, 16:00:14, 255.00, 63.94, 25.56
43.747047, -79.188179, 449, 16:00:35, 256.50, 63.88, 25.50
43.747055, -79.188163, 450, 16:00:55, 256.50, 64.00, 25.44
43.747055, -79.188163, 451, 16:01:16, 257.50, 63.88, 25.44
43.747055, -79.188163, 452, 16:01:36, 257.50, 64.12, 25.37
43.747051, -79.188171, 453, 16:01:57, 257.00, 64.37, 25.37
43.747047, -79.188171, 454, 16:02:18, 257.75, 64.37, 25.37
43.747047, -79.188179, 455, 16:02:38, 258.00, 64.44, 25.31
43.747047, -79.188171, 456, 16:02:59, 259.25, 64.19, 25.31
43.747047, -79.188179, 457, 16:03:19, 259.75, 65.00, 25.31
43.747081, -79.188163, 458, 16:03:40, 260.25, 64.94, 25.31
43.747055, -79.188133, 459, 16:04:00, 257.75, 64.06, 25.31
43.747074, -79.188079, 460, 16:04:21, 260.25, 64.75, 25.25
43.747047, -79.187919, 461, 16:04:41, 260.25, 65.50, 25.25
43.747177, -79.187751, 462, 16:05:02, 262.25, 65.56, 25.25
43.747291, -79.187576, 463, 16:05:23, 263.00, 65.56, 25.25
43.747329, -79.187507, 464, 16:05:43, 263.50, 65.81, 25.25
43.747341, -79.187507, 465, 16:06:04, 262.25, 65.75, 25.25
43.747371, -79.187438, 466, 16:06:24, 263.50, 65.56, 25.25
43.747486, -79.187217, 467, 16:06:45, 262.75, 65.50, 25.25
43.747585, -79.187004, 468, 16:07:05, 263.00, 65.94, 25.25
43.747680, -79.186752, 469, 16:07:26, 267.00, 66.75, 25.25
43.747783, -79.186485, 470, 16:07:46, 264.50, 66.25, 25.25
43.747837, -79.186454, 471, 16:08:07, 264.00, 66.06, 25.25
43.747772, -79.186386, 472, 16:08:28, 262.00, 65.75, 25.25
43.747779, -79.186378, 473, 16:08:48, 262.50, 65.62, 25.25
43.747776, -79.186363, 474, 16:09:09, 261.75, 66.12, 25.25
43.747772, -79.186317, 475, 16:09:29, 262.50, 65.44, 25.19
43.747753, -79.186325, 476, 16:09:50, 259.25, 65.50, 25.19
43.747798, -79.186378, 477, 16:10:10, 262.25, 65.69, 25.19
43.747806, -79.186378, 478, 16:10:31, 261.25, 65.44, 25.12
43.747817, -79.186378, 479, 16:10:51, 261.25, 65.19, 25.12
43.747745, -79.186477, 480, 16:11:12, 262.25, 65.62, 25.12
43.747753, -79.186416, 481, 16:11:33, 260.25, 65.19, 25.12
43.747722, -79.186454, 482, 16:11:53, 259.00, 64.69, 25.06
43.747749, -79.186424, 483, 16:12:14, 259.50, 64.31, 25.06
43.747779, -79.186408, 484, 16:12:34, 257.50, 64.31, 25.00
43.747749, -79.186454, 485, 16:12:55, 256.75, 63.81, 25.00
43.747795, -79.186431, 486, 16:13:15, 255.50, 63.63, 25.00
43.747760, -79.186470, 487, 16:13:36, 258.00, 64.44, 24.94
43.747802, -79.186424, 488, 16:13:56, 257.75, 65.12, 24.94
43.747787, -79.186401, 489, 16:14:17, 259.75, 64.87, 25.00
43.747772, -79.186393, 490, 16:14:38, 260.75, 64.94, 25.00
43.747791, -79.186424, 491, 16:14:58, 262.25, 65.62, 24.94
43.747802, -79.186439, 492, 16:15:19, 261.75, 65.25, 24.94
43.747810, -79.186401, 493, 16:15:39, 261.75, 65.50, 24.94
43.747817, -79.186363, 494, 16:16:00, 262.00, 65.50, 24.94
43.747821, -79.186355, 495, 16:16:20, 265.00, 65.56, 24.94
43.747825, -79.186454, 496, 16:16:41, 261.25, 65.56, 24.94
43.747814, -79.186363, 497, 16:17:01, 261.25, 65.44, 24.94
43.747806, -79.186309, 498, 16:17:22, 262.75, 65.87, 24.87
43.747833, -79.186386, 499, 16:17:43, 263.50, 65.94, 24.87
43.747821, -79.186393, 500, 16:18:03, 260.75, 65.12, 24.87
43.747821, -79.186408, 501, 16:18:24, 261.75, 65.19, 24.87
43.747829, -79.186401, 502, 16:18:44, 261.00, 65.19, 24.81
43.747848, -79.186401, 503, 16:19:05, 260.75, 65.37, 24.81
43.747833, -79.186393, 504, 16:19:25, 263.00, 65.44, 24.81
43.747802, -79.186401, 505, 16:19:46, 262.75, 65.81, 24.81
43.747795, -79.186408, 506, 16:20:06, 262.25, 65.56, 24.81
43.747798, -79.186401, 507, 16:20:27, 264.00, 66.37, 24.75
43.747806, -79.186401, 508, 16:20:48, 264.50, 66.31, 24.75
43.747802, -79.186393, 509, 16:21:08, 263.25, 66.00, 24.75
43.747798, -79.186386, 510, 16:21:29, 265.75, 66.44, 24.69
43.747802, -79.186386, 511, 16:21:49, 263.00, 65.56, 24.69
43.747810, -79.186393, 512, 16:22:10, 262.50, 65.44, 24.69
43.747814, -79.186386, 513, 16:22:30, 263.00, 64.94, 24.69
43.747810, -79.186401, 514, 16:22:51, 263.50, 65.94, 24.69
43.747779, -79.186416, 515, 16:23:11, 263.50, 65.62, 24.69
43.747810, -79.186424, 516, 16:23:32, 264.00, 65.94, 24.62
43.747821, -79.186424, 517, 16:23:53, 263.00, 66.06, 24.62
43.747806, -79.186408, 518, 16:24:13, 264.50, 66.31, 24.62
43.747802, -79.186393, 519, 16:24:34, 262.00, 65.56, 24.56
43.747810, -79.186401, 520, 16:24:54, 262.75, 65.75, 24.56
43.747795, -79.186386, 521, 16:25:15, 265.50, 66.25, 24.56
43.747825, -79.186424, 522, 16:25:35, 264.00, 66.00, 24.50
43.747814, -79.186416, 523, 16:25:56, 265.25, 66.37, 24.50
43.747814, -79.186401, 524, 16:26:16, 264.00, 65.37, 24.44
43.747817, -79.186386, 525, 16:26:37, 264.75, 66.06, 24.44
43.747829, -79.186386, 526, 16:26:58, 265.50, 66.00, 24.37
43.747879, -79.186462, 527, 16:27:18, 267.75, 67.06, 24.37
43.747879, -79.186477, 528, 16:27:39, 264.00, 66.19, 24.31
43.747833, -79.186698, 529, 16:27:59, 266.75, 67.19, 24.31
43.747817, -79.186843, 530, 16:28:20, 268.25, 67.12, 24.31
43.747783, -79.187072, 531, 16:28:40, 275.25, 69.12, 24.31
43.747749, -79.187339, 532, 16:29:01, 288.25, 71.75, 24.31
43.747703, -79.187576, 533, 16:29:21, 293.25, 72.94, 24.31
43.747631, -79.187843, 534, 16:29:42, 300.25, 75.00, 24.31
43.747539, -79.188110, 535, 16:30:03, 306.75, 76.81, 24.31
43.747375, -79.188377, 536, 16:30:23, 314.00, 78.94, 24.31
43.747371, -79.188682, 537, 16:30:44, 323.75, 81.69, 24.31
43.747509, -79.188880, 538, 16:31:04, 334.75, 83.87, 24.31
43.747646, -79.189064, 539, 16:31:25, 344.25, 86.19, 24.31
43.747768, -79.189277, 540, 16:31:45, 354.50, 88.56, 24.31
43.747886, -79.189476, 541, 16:32:06, 364.00, 90.87, 24.31
43.748043, -79.189666, 542, 16:32:27, 375.25, 93.69, 24.31
43.748115, -79.189842, 543, 16:32:47, 384.25, 96.06, 24.31
43.748241, -79.190132, 544, 16:33:08, 395.50, 98.75, 24.31
43.748378, -79.190361, 545, 16:33:28, 409.75, 102.31, 24.31
43.748546, -79.190338, 546, 16:33:49, 421.50, 105.69, 24.31
43.748680, -79.190162, 547, 16:34:09, 433.50, 108.12, 24.31
43.748832, -79.189956, 548, 16:34:30, 436.75, 109.44, 24.31
43.748863, -79.189910, 549, 16:34:50, 439.00, 110.25, 24.31
